"","X","Date","MXX","NAFTRACISHRS.MX","DIABLOI10.MX","ALFAA.MX","AC.MX","ASURB.MX","BIMBOA.MX","BOLSAA.MX","CEMEXCPO.MX","FEMSAUBD.MX","CHDRAUIB.MX","GFNORTEO.MX","GMEXICOB.MX","PINFRA.MX","WALMEX.MX","DJI","IXIC","AAPL","AMZN","AZO","BAC","DELL","GM","GOOGL","MSFT","TSLA","QQQ","IDU","WM","SPGSCI","GLD","DBA","DBE","GSG"
"11",11,"2016-09-01",0.00046305894174381,-0.00272719218612849,-0.000801545155857397,-0.00623068826472872,0.00400310839643048,0.0198538293314217,-0.00712946765785727,0.0180804950555018,-0.00644328314390608,0.00642422850489499,-0.0211471802515968,0.0358097412771192,-0.0240868597914115,-0.00124031670296887,0,-0.00776051388362298,-0.00608112880432188,-0.00284097272124484,-0.0068647232943011,-0.00476522446365202,-0.0187236281773089,-0.035526116218775,-0.0125275372439848,-0.00680066771314181,-0.00650107327564964,-0.0632344501299356,-0.00618766508350355,-0.0127594620609459,-0.00782306921295373,-0.0271362359216418,-0.00468216730575399,-0.00876104797068322,-0.035452345835064,-0.0221935285261612
"12",12,"2016-09-02",0.00471202357798717,0.00461111274157178,-0.00482319418468569,0.00590381086671332,0.00534041688384068,0.000410106664718413,0.0327837383064273,-0.0019928669772491,0.0115682361728493,-0.00410448020008136,0.0011242045680957,0.00958209286178668,0.0142641829085339,0.0112397009911325,0.00464906985915237,0.00393702337553492,0.00433134274151392,0.00932573272793569,0.00235903880124066,-0.00679024375580717,0.00125082632923679,-0.0120257812058853,0.01125717381308,0.00688799710310928,0.0013879315897336,-0.0150047331266272,0.0032496383465519,0.0121904174765683,0.00545365056559888,0.0154128227859687,0.0101644548285069,0.0034542211901698,0.0112800208493393,0.00850464973158704
"13",13,"2016-09-06",-0.00450931483827688,-0.00502697681617592,-0.00404034788508056,0.00131322330781103,0.00158850166943836,-0.00325318243686734,-0.000739438967773065,-0.0131693363499443,-0.0108453506113189,-0.00886571582842688,0.019267360562925,0.00775848614767849,0.0173320894226037,-0.00923592204420043,0.000231859532282552,-0.00771272386309896,-0.00526354065879353,-0.0104841721783053,0.0108414399713137,-0.0135503399865691,-0.0240512044794325,0.0456720228369107,-0.0114502937590331,0.00368958790083251,-0.0112464494019644,0.0150071808289125,-0.00399210529765437,0.000479773172910036,-0.00555437129505432,-0.00730077794265149,0.0065606150257782,-0.0111913093869473,0.000948375417476832,-0.00317333192430791
"14",14,"2016-09-07",-0.00480463154584676,-0.00420903079438739,0.0136713082723228,-0.00592302862594174,-0.0132863865881889,-0.00933854510010335,-0.0104068853701955,0.00431328698554134,-0.012262127268913,-0.0100615717454344,-0.0105843212253065,0.0111535297296754,-0.00340018637543738,0.0046725780161152,-0.0184823316712768,0.0139899135985804,0.0161552447298714,0.0207460125489005,0.00905577648623535,0.00764008189104004,0.00955378469241452,0.0692244539457336,0.0193510114025859,0.0145991730620301,0.0155036877522967,0.00909908797650871,0.0152301904773582,0.0157547587700542,0.0126105055764993,0.0260303513072717,0.0112118651739692,0.0254259275977091,0.0256673471640232,0.0243992142328153
"15",15,"2016-09-08",0.000385369461977092,0.000632444815320543,-0.00079905945981551,-0.0102837260492952,-0.00577309813648519,0.00252411145251941,0.0033569382619314,-0.0100937317111889,0.00194613219651574,0.00223142315103075,0.00309874822117395,-0.00570187283264545,-0.00426598841466186,-0.0188231881538652,-0.00972822898815062,0.00997159629621436,0.00783211978953169,-0.0140885840028062,0.0119346057090928,0.00872056986935021,0.0226097790036119,0.0594728679176662,0.00680965223399355,0.00607583038851178,0.00847318687875376,-0.00933141393301096,0.0066015652290563,0.01605591378447,0.0155847978871977,0.0399443056770519,0.00715465186705266,0.0114940799218211,0.0513661411728625,0.0344339332308401
"16",16,"2016-09-09",-0.0204062524333075,-0.0197938445140391,0.0190029288297051,-0.0290954493385094,-0.00495050558005339,-0.025107983723351,-0.00354385795760592,-0.0196112405478441,-0.041686563561723,-0.00694616840045814,-0.0422042519868078,-0.0255389775560717,-0.0414639239859103,-0.0302550684960305,-0.0136840342218254,-0.0215765001308412,-0.0257240581132034,-0.0229099213077024,-0.0309828994202119,-0.00956048996117431,-0.00759516994091847,-0.0247522297628713,-0.0395613616533463,-0.0180484504601486,-0.0214721406134277,-0.014751515384118,-0.0254861850390329,-0.0375232009762207,-0.0245563301371705,-0.0201468989428939,-0.00660532676019265,-0.00685938159426946,-0.0296560660698626,-0.018499980028853
"17",17,"2016-09-12",0.00561900360927048,0.00450357556465475,-0.00392929315838275,0.00479458650866471,0.00495050558005339,-0.0192716442890717,0.00874336093438988,-0.0178949840371274,0.0213912143618229,0.0132619479921416,-0.00577967442916805,0.0176338081636773,-0.00760437271678738,0.0150827197642336,0.0165413237602614,0.0244135127231111,0.0278856117921027,0.0334026166300774,0.0260722431983806,0.0357803319514414,0.0213650689810034,0.017750105332218,0.0339574004124472,0.0242798563555047,0.0260844545913121,0.0307542281775408,0.0290305979389887,0.0280389673016925,0.0206095216060103,0.0169848915448085,0.00998797863104706,0.0122339005533059,0.0145898834302418,0.016080372218215
"18",18,"2016-09-13",-0.0122049588550759,-0.0118392853644309,0.0125197136664728,-0.0154937208441535,-0.00889435797300919,0.00565207735276729,-0.027985647028276,-0.0102843874639853,-0.0315779998135652,-0.0243095962244135,-0.0191951515757465,-0.0231300340948382,-0.0176673947766428,-0.012453391546476,-0.0175085790670617,-0.00525311046130916,-0.00198322526933303,0.0324696566862439,-0.00473352378167746,0.014022827681778,-0.00244169579519937,-0.00944303222078524,0.00121674864137056,-0.00378054413521145,-0.000212769896299925,-0.00246760837317606,-3.672595413029e-05,-0.00512243601378071,-0.00137138474531451,-0.0086136885182988,0.00228606222242878,-0.00440623100300286,-0.00363495093265431,-0.00981328620524735
"19",19,"2016-09-14",-0.00841217892549118,-0.00826280941649093,0.00928798389657137,-0.00208391442924682,-0.00344175298375848,-0.00547147538449089,-0.0390377513008846,-0.0134681813556043,-0.0102916951406966,-0.000298534166301323,-0.000473000655180744,-0.0243711090603522,0,-0.0148053176432645,-0.015606359637518,0.00177212711201946,0.00712984474077416,0.0383190566179383,0.00364898455776341,-0.00311675800155164,-0.00219791369311206,0.000446385455209253,-0.00391769269560616,0.00574738466051272,-0.00124398206525012,0.00537841936675232,0.00830299530128542,0.00683270344660336,0.00290551374912074,-0.00830592745495196,0.00695747650398104,0.00155066062024645,-0.0169172067712626,-0.0077397824754657
"20",20,"2016-09-15",0.00338835594658526,0.00305220034720399,-0.00308641936421727,0.00727540161677265,-0.000258652504204981,-0.000144342911118756,0.0143547901055618,0.0434194214800132,0.00618777440492613,0.00310184072889719,-0.00165677295207978,-0.00436917947231397,-0.019382188704907,0.00284817053998854,0.0357267360461608,0.0231977713716045,0.0279595901256329,0.046825256247315,0.0246284353938604,0.0132568693124835,0.0159482104854156,0.0244986981333239,0.026654450891554,0.0269253098441569,0.0297875562253376,0.0336030386313535,0.02881136798214,0.0212418346091905,0.0162612955635231,0.0220708902626914,0.00695213323682697,0.0168774875337601,0.0262293504661431,0.0183444422103864
"21",21,"2016-09-19",-0.00113016380082875,-0.000653517012572546,0.00154443722268871,0,0.00507405265722838,-0.00260262817466117,0.0191438870284761,-0.0326914367226681,-0.00825892723753663,0.00516822701144193,0.0259514493996349,-0.00079630770106931,0.0202960156585457,-0.00378374486724908,-0.0138493329603326,0.0109878431463688,0.00936751154288906,-0.000540588875651338,0.00678563293265011,0.0258050675030077,0.0176233099496503,0.0171535930961335,0.0351167959017911,0.00794966586624835,0.00558327981709006,0.015754212598865,0.00683053679457224,0.02146740502182,0.0140499190722769,0.0136556653626005,0.0132650607788456,0.0165845609007409,0.00860540311977687,0.00977879119766101
"22",22,"2016-09-20",0.0102002183528676,0.0095384324722807,-0.0100815211865499,-0.00172742958700978,-0.00274884166626954,0.00868502777119229,0.00763217439352015,-0.0209496439878274,0.0096287265741104,0.0302885512346753,-0.011840002848222,0.0115846863620774,0.00387358552210149,0.00107566363374545,0.0124254351563371,-0.00505446111669983,-0.00438806969997785,-0.00568255494790648,0.000989237881854343,-0.00866760605173411,-0.0049534357932961,-0.00621020757955559,-0.00780418510434622,-9.04735827500502e-05,-0.00770470764926579,-0.0138675663752901,-0.00371240960500963,-0.00695380729507367,-0.00194992801568095,-0.0020760598074574,-0.00463754072928602,0.00317306684488283,-0.00215237502459331,-0.00067028905619182
"23",23,"2016-09-21",0.0126057208361043,0.0130750728460178,-0.0125491723263487,0.0137364545429026,0.00677277064269877,0.00900131880379984,-0.00514524588104415,-0.0194913255706832,0.00818003961750557,0.0257070939297126,-0.00233823619756013,0.00969911523229783,0.0224880006066068,-0.00219949136848907,0.0204496780178123,0.00409410345913841,0.00532116670658844,-0.00507305861665497,0.00723107119725341,0.00498629423426067,-0.00169678810206708,-0.0112786134983685,0.00953307455806929,0.00164614839561494,0.0116873451108486,-0.00206655078741491,0.00488410772857772,0.0157699936730467,0.00736519274060399,0.0084634492213258,0.00958648963370923,-0.0039273920793983,0.0146699993266823,0.0111147267004617
"24",24,"2016-09-22",0.0220412005130388,0.021488091511376,-0.021540558507366,0.0128770242276954,0.0133250392747764,0.0173088969902988,0.0129081692514825,-0.01632282746532,0.0379665234024227,0.00697886153310723,0.0104786950289006,0.0418157613913293,0.0383906177979316,-0.0015475432880887,0.0120256840731732,0.0133824555183164,0.0163370610414706,0.0173773345104138,0.0267640894186343,0.00370400371156165,0.00479836827153335,-8.88819361755111e-05,0.0166801723149472,0.0214718289981768,0.00903646024487692,0.0138771601088417,0.01592271459175,0.014482059652897,0.00815481029450904,0.0191782353106724,0.0103527456288948,0.00411483193938444,0.0172226614767679,0.0135080183427139
"25",25,"2016-09-23",-0.0041057616585114,-0.00480537062417863,0.00482707457355858,0.00168217238133028,-0.0241490541171547,-0.0134403431136647,0.00994660053643637,0,0.00130640799978465,0.0139228727809213,-0.000463286127915019,-0.0365648191596142,-0.0079491176405373,-0.00564691868963951,-0.00692006568327397,-0.00714861121836385,-0.00634462681577119,-0.0168041461950441,0.00130393049904409,-0.00452756818944877,-0.00514136181583158,-0.00041633868918467,-0.00837080053829276,-0.00121394529588414,-0.00676788899273806,0.00492896328163095,-0.0064020215100955,-0.00233866943244987,-0.0102065356611085,-0.0207209230242746,0.000626924483131397,-0.00438709498464185,-0.0262170595362186,-0.0166209313670267
"26",26,"2016-09-26",-0.0110689494602294,-0.00989178991004547,0.0103793437551629,0.00736771519198154,-0.00259460562663794,-0.00607570533134894,-0.0150518768981667,-0.00744953681319105,-0.016453188443347,-0.0119219100054435,-0.0144729024972556,-0.0191919727921546,0.0010777713524095,-0.000897068637170761,-0.00347838861758998,-0.0301118035969576,-0.0300831992557349,-0.0194388208354397,-0.0291581344561918,-0.00228498673453004,-0.0490432899560709,-0.0234484200838327,-0.0309585182151366,-0.0361661963805844,-0.0302169501631582,-0.0135497615504265,-0.029347707082449,-0.0230311668747483,-0.0187386178424243,-0.00701887726810035,-0.0217295193769038,-0.0238812578096725,0.00360054454401837,-0.0112167531022083
"27",27,"2016-09-27",0.0100922879108847,0.00800546099077959,-0.0103793437551629,0.00731396909218551,0.042884495035902,0.00830460158273816,0.0322697524690421,0.00129950842645243,0.0210118921149878,-0.00205677963358397,0.0332981637986123,0.0343035190024361,0.0136961554911927,4.72054294711199e-05,0.00301505086223086,0.00577340043617269,0.00755411316791665,0.000282945521267841,0.0194122624773829,0.0253743998322609,0.0115911328806231,-0.00366606809180148,-0.0078847621477518,0.00844056047380093,0.0167093651046146,-0.0169086903937234,0.00826172365047118,-0.013780603944415,0.00454728727449893,-0.0187508534325271,-0.0088936791630223,-0.00451967400667019,-0.028696105348117,-0.0162050201108066
"28",28,"2016-09-28",0.00657183431405528,0.00648343474325674,-0.00644123992039569,0.00297651497590667,-0.0152982473257444,0.0120149958453029,-0.0222727339794964,0.0064725145056177,0.0193057665987211,-0.00100173152741778,0.0306819057652183,-0.00565210326091581,0.0189476502265635,-0.00146531810930917,0.0169924425726289,0.0165029810628923,0.0128523974486754,0.0180113221609677,0.0257685271983572,-0.00567607852557472,0.0163043570019417,0.0118990120768929,0.0198842109045492,0.00960857120792191,0.0118149229698057,0.0126678702697447,0.0121217196382748,0.00859975297073223,0.0098088599792554,0.0381034137607337,0.00727124513116983,0.00994381129680022,0.0500193485275968,0.0353846116601435
"29",29,"2016-09-29",-0.00782481312743322,-0.00774296705906874,0.0072435046051762,0.00132008808382578,-0.0225762174057982,-0.0160166040150873,-0.0071574299806989,-0.00258399912822949,0.0170619366241751,-0.00496916499495992,-0.0320475663238384,-0.0148081472094921,-0.0215016174916882,0.00457795844145092,-0.00570811775483282,-0.0197463902255155,-0.0183445543285696,-0.0246679386502322,-0.00861483133960572,-0.0108264856702629,-0.0234206440222273,-0.0150908351732433,-0.022266501698831,-0.0182148324629772,-0.0199290264549257,-0.036387640755013,-0.0162844270735665,-0.0233345222629113,-0.0181382951993996,-0.000416405981566115,-0.0102020419323789,-0.0183981168788288,0.00736757013930145,0.00120171048823536
"30",30,"2016-09-30",-0.00898192073010406,-0.00822720819646161,0.00798721721840856,-0.00198078618857389,-0.00596281925254427,0.0086913787539622,-0.034423343165189,-0.00097064328601526,-0.0383188986814846,0.000503486272354969,-0.0354654902670513,-0.00861707981416693,0.00954316273214673,-0.0205988265102874,-0.0252770662140094,0.00903676625844163,0.00809937148571116,0.00772532093750655,0.00991395359780167,0.00336356099430546,0.031810594215913,0.00482348044347081,0.00917006082547989,0.00176747952135958,0.00347852250898928,0.0164557948882065,0.0074399823881901,-0.0067488461102263,0.00771501710680766,0.00313277164035419,-0.00341663600998743,-0.00847254001018971,0.00486227834862341,0.00405676459655613
"31",31,"2016-10-03",0.00750952243315339,0.00738633991429127,-0.00718567206255116,0.00790005922204129,0.0308949977214459,-0.00890451081261645,0.0368775536024346,-0.00324254481499597,0,0.00685757850331381,0.00728809846139988,0.0365956973342456,-0.00571500953149595,0.0238422622772232,0.00491996826615004,-0.00584717849229399,-0.00497426857977068,-0.0075761948735309,-0.00355781030802227,-0.0128569784221746,-0.0041557275227655,-0.000160922738989377,0.00558579269305337,-0.00746398568047901,-0.00600691759837879,0.0434292834966081,-0.00430952634997439,-0.016760667506249,-0.00759325421570445,0.00352291274137606,-0.00542704270672534,-0.00187626669781782,0.011569572661374,0.0038481640703294
"32",32,"2016-10-04",0.00643570402327676,0.00628774650266983,-0.00643088441419648,-0.00262637819524114,0.00745185530361336,0.0385380798514348,0.00714050307383252,-0.00227612745828498,-0.00391391621283699,0.0100611456163708,0.0299976058363205,0.0130929925574632,0.0132842948076513,0.00603596279918683,0.0162267553711968,-0.0101144322548983,-0.00754194629673854,-0.00116791541880179,-0.0086690278759205,-0.00828169978550619,0.00539303137137193,-0.00688644829286034,-0.00137586039654902,-0.002418548446804,-0.00856458098462021,-0.0161987803110755,-0.00694459871863717,-0.02708422961254,-0.0182710082247475,-0.0037633190326698,-0.0407528398771442,0.0010539873077251,0.0017208033002909,-0.00408541556231246
"33",33,"2016-10-05",0.00483396407487824,0.0047942641560228,-0.00485041100475447,0.00164232061184633,0.00374661183992142,0.00572089982723867,-0.00224936300550826,0.00778228729395991,0.0155645833252853,0.00120982929201574,0.00815049147567493,-0.00836318985366535,0.0048059108411751,0.00683448802546227,-0.00761722078697114,0.00718160879095286,0.0059751730152211,0.00144657385998137,0.0133138044484022,0.00219008609644966,0.0204343924243942,0.0136690952841017,0.0167332692560134,-0.000940776859573056,0.00796808492154,-0.0130479360919109,0.00454623938587151,-0.00178936405139574,-0.0028338206562939,0.0126932818850918,-0.000567624888064167,0.00298951745262155,0.0128014104146317,0.0129804789663925
"34",34,"2016-10-06",-0.00409325451333409,-0.00437628816402524,0.0040436925081675,0.00523735992202568,-0.00499866368655777,-0.00343546826272245,-0.015126112181401,0,0.011516426061593,-0.00159465620026911,-0.0159093874057987,0.00357923187561582,-0.0050153221661069,-0.00497004841006365,-0.0139989520520523,0.00260159418363592,0.00156075122696997,0.0106901389317926,8.44287312622427e-05,0.00656055622904717,0.0100919770202701,0.0016353448061226,-0.00131343576541365,0.00559344855355626,0.00502043924871032,-0.0331550824982392,0.0027819818418573,0.00320233354259258,0.00919836230181925,0.00626875212971534,-0.00602907952656739,-0.00317896537165119,0.0126258522304497,0.00922194627685791
"35",35,"2016-10-07",-0.00728835071106815,-0.00691627353324931,0.00723760291078346,-0.0151318466967716,-0.0145547165207569,-0.0056379077600397,-0.0157453699009347,-0.00453236562149462,-0.00702211519107809,-0.0123468043713766,0.00114470120790156,-0.000376136097932189,-0.0103191524014892,0.00153541107160127,-0.0218538873830445,-0.00153440404353411,-0.00272664655803467,0.00149162666022562,-0.00265303704163422,-0.00208894135480087,-0.00556389587112527,-0.00663492121700671,-0.00585759534379093,-0.00295546941998737,0.00103866396811636,-0.0220828199191763,-0.00219244033408383,-0.00118777559309535,-0.00799646759117056,-0.00279324581958384,0.000668289090454799,0.000498758221462836,-0.00699571942789934,-0.00792082588760845
"36",36,"2016-10-10",0.0139444880235864,0.0135771523301078,-0.0137153519776727,0.0274614519999452,0.000254393846102374,0.00710197904558996,0.0103967216656908,0.0303587082954344,0.0259262863208329,0.0147652194325438,0,0.0275541226326359,0.00464628704320358,0.00879498001493051,0.0100362197909964,-0.0169868552103587,-0.0149997795260806,-0.00453306811376386,-0.0191172211567014,-0.016451824381603,-0.011345640189786,-0.0333369540592372,-0.0277221602919573,-0.00515928825585643,-0.0176860205371216,4.42056862848261e-06,-0.0155188893890124,-0.0135455501564854,-0.0138331626225776,-0.00441934219576012,-0.0183281193776121,-0.0243264270330394,-0.00481457214864545,-0.00800907224064051
"37",37,"2016-10-11",-0.0052049175917972,-0.00520022340477722,0.00486220286908079,0.00354118849811469,-0.00526680184604711,-0.00508239161230062,-0.000574804686880981,-0.00189039540558689,-0.00437909918403712,-0.00760442331888367,-0.0159155185294142,-0.0085469092891115,0.00525402821944665,-0.0137352044225318,-0.009556075567144,-0.00766021296777986,-0.012152889746794,0.00548408561499425,-0.00947342889451264,-0.00169051595408121,-0.00839256729655702,-0.00469663875845505,-0.0047876522720296,-0.00233362542115501,-0.0114210990638037,-0.000906554229956669,-0.0110298487771257,-0.00835265348123393,-0.00225874365714329,-0.00385632001377445,-0.00175719586502243,0.00433177012775765,-0.00205029087118813,-0.00125340081798964
"38",38,"2016-10-12",-0.00206979832021759,-0.00187863138407884,0.00242226469439544,0.00256730927370086,0.00704440335410617,-0.00116323688498632,-0.0133114589433543,-0.0110988926683873,-0.00818393393462591,0.00727496054346943,-0.00723358027340826,-0.00629561123169964,-0.00441153115627602,-0.00435488328032374,-0.0012007388150006,0.00159939433284606,-0.000739399821949149,0.00964524339615824,0.00445409972089283,0.00285707281451941,-0.00423544538145393,0.000105814821551142,-0.00586430367177115,0.00345644957649061,-0.00065705580964881,0.00776436304190398,-0.000108396607256367,0.0104895281026236,0.00697043162880817,-0.00692721524510098,0.00233059521250301,-0.00326147473089389,-0.00777464944124695,-0.00915517234258356
"39",39,"2016-10-13",-0.00362927623641696,-0.0035582632708282,0.00241648822686757,-0.00288882306305904,0.00346160640463022,-0.0177191518095441,-0.00564836260306834,0.00857282357613576,0.0163013711135993,-0.000549312054619833,-0.00304927416605905,-0.0115834050791905,0.0081769819192119,0.00407440448107277,-0.00361143617573667,0.000157753395141569,-0.00226032167648782,-0.00041733222831386,-0.00312807991321051,0.0100275342400611,-0.00989993379736998,0.00307999373908174,-0.00272548477463719,-0.00686302053369658,-0.000677292531356954,-0.00366708325900156,-0.000927916573663978,0.0148948310771653,-0.0153341324787677,0.0108042008566986,0.0050743116551244,0.00965192326057007,0.00962943359464763,0.00992324940709999
"40",40,"2016-10-14",-0.000840079440715513,-0.00104907759278028,0.000804123505615983,-0.00644954359554095,-0.00312348170689081,0.0184036143785491,0.0116506277563762,-0.00348380829077177,-0.0081174371789734,0.00728068863022813,-0.0087293820182266,0.00599515421818708,-0.00775605820597747,0.000607379380447526,-0.00362441658330503,0.00217683987031769,0.000159209571640062,0.00554104956203982,-0.00765030347116813,-0.00568117084659825,0.0106819053531702,0.002331116292833,0.0113602802052659,0.00064640640996938,0.00874595949340584,-0.0188032618495333,0.0011957238583129,-0.00450956847695227,0.00291312742197469,-0.000479060679865029,-0.00559755979828402,0.00496775848910858,0.0023137793299508,-0.000658496911854378
