"","Date","MXX","NAFTRACISHRS.MX","DIABLOI10.MX","ALFAA.MX","AC.MX","ASURB.MX","BIMBOA.MX","BOLSAA.MX","CEMEXCPO.MX","FEMSAUBD.MX","CHDRAUIB.MX","GFNORTEO.MX","GMEXICOB.MX","PINFRA.MX","WALMEX.MX","DJI","IXIC","AAPL","AMZN","AZO","BAC","DELL","GM","GOOGL","MSFT","TSLA","QQQ","IDU","WM","SPGSCI","GLD","DBA","DBE","GSG"
"1",2016-08-26,0.980788004027774,0.982401647023876,1.01954403338854,0.976871345707807,0.985338642066642,0.967742894292121,0.967186402959851,0.992200892774411,0.984781229406248,0.95265876531481,0.964579650347857,0.997165519763452,0.962797287699241,0.944132849337271,0.98464352254732,1.01184455147746,1.01669873197216,0.997907512597062,1.03624221152879,0.968520397629671,1.05870761005184,1.07327355292546,1.01087159926911,1.01228396577858,1.02775107352649,0.997766850723894,1.01631235870294,0.999557157145417,1.00478263820177,1.00018683585986,1.00517881076514,1.00434597291982,1.006622072627,0.997587704098768
"2",2016-09-02,1.00883305392026,1.00779768596072,0.991214009079101,1.00559021797545,1.01145890699159,1.02346909533245,1.02867863781788,1.02154315697435,1.00772694766855,1.00570926004345,0.97267742194307,1.02795306519856,1.00561052772783,1.01889064067898,1.00372423343703,1.00476137528423,1.00544796437343,1.00689832886166,1.00398594868124,0.981287985615829,1.01752161425429,0.938997811854554,1.01948599014315,1.00411400885017,0.993313850015491,0.898604581912909,1.00242480869527,1.00831097856104,1.00545235696226,0.955770287058509,1.00363807299018,0.988316947271456,0.938766383959384,0.956321657343156
"3",2016-09-09,0.972193506066223,0.97281479625028,1.0273972729064,0.952583384346281,0.988079272760475,0.965040093912986,0.97521860929593,0.964092225384997,0.945686958725164,0.980652392178997,0.974831592809695,0.98187140952805,0.963090360848059,0.948893244389563,0.959415699210199,0.994686452999033,0.993024210314712,0.973617208318491,1.00084928318333,0.993272553089945,1.00051739671448,1.16138976080403,0.97545510765012,1.00633612977114,0.99129638042748,1.00002333976066,0.992382560591928,0.994780910056927,0.998085950897753,1.03927876782354,1.01849067936404,1.01904846713398,1.04951252838232,1.03785889428776
"4",2016-09-23,1.04040620043866,1.03939933439257,0.962905752874676,1.02692430522398,0.998275626719786,1.01913294113485,1.04548999263147,0.914429032246445,1.05003431030975,1.0855270251112,1.02202752293125,1.02607241417761,1.08014891546913,0.98797063065718,1.02442502678822,1.0163942648012,1.0205003464674,0.989334557273502,1.04401510936696,1.02152865953668,1.01068671811666,0.999159979253457,1.04618999035145,1.03021057632656,1.01190427059814,1.01880076889218,1.01767728577619,1.04333979588015,1.01756602758204,1.01867255908638,1.02962399252892,1.01567952516749,1.01220238958723,1.01725753573245
"5",2016-09-30,0.988851054234586,0.988691004434221,1.00882822282026,1.01714285307357,0.996458889995832,1.0069427242438,0.95443510027439,0.996773335719927,1.0026109107193,0.980741755853509,0.982155247914054,0.986131065317071,1.02200191010732,0.981831392437334,0.985648012840789,0.981625855213797,0.980275257768121,0.982075707675922,1.0174726694452,1.01000007983346,0.987323042000123,0.97483904201704,0.968452958996146,0.966026108559568,0.98202028675689,0.962980200579558,0.982349129977556,0.943371314722629,0.985303180423355,1.01516387099552,0.963704437630702,0.9556842772221,1.03785246031002,1.01330910156206
"6",2016-10-07,1.0074250150373,1.0072018685501,0.992840083152512,0.997025806125491,1.02279603177155,1.02662968851941,1.01095671961963,0.997733821276899,1.0162760786401,1.00419587096061,1.03114682473593,1.0455351072073,0.997045214178632,1.03383788868697,0.977923987666909,0.992316855594867,0.992322685100192,1.00489580948561,0.998519455043765,0.985627310335156,1.02654593834821,1.00162369143424,1.01386729965671,0.991848076759815,0.999456350840907,0.959776018961577,0.993900267352381,0.957318256884804,0.972878389180246,1.01605591481016,0.949226062079433,0.999486956963069,1.03223042190743,1.01414343303593
"7",2016-10-14,1.00220283912733,1.00189310317336,0.996794874733957,1.02452769758714,1.00237293100676,1.00154206525037,1.00251588292962,1.02271243055181,1.02178093749346,1.02139264292637,0.965674991535736,1.00714899581547,1.00592720319067,0.995397301206773,0.992074796803709,0.979499961816847,0.970452150845392,1.01584404646406,0.965687560217184,0.989120708121829,0.977075386586542,0.9680060945574,0.97069874763357,0.989799305398298,0.978537858948444,0.984513059651405,0.973955627443803,0.998977107218774,0.978687761926374,0.995134139564122,0.98188806079072,0.991400838853485,0.997307411547969,0.99088886731225
"8",2016-10-21,1.01502992530609,1.01490300043114,0.98553059826583,0.945325187941968,0.996110920119626,1.03085957911547,0.997297531683484,0.98953052871528,1.06144194793482,0.999563759686812,0.989099549229108,1.05286249541809,1.00589216087445,0.991125653671781,1.00580948027749,0.978414712271798,0.986129949929218,0.96945581597929,0.973301513463839,0.956845305491018,1.01897392311777,0.978019475275887,0.983236305092261,1.00167378062269,1.01617305561903,0.99583685709731,0.986452224622005,0.982357473915032,0.983235240416237,0.978410011042539,0.990064463673804,0.982865991698044,0.98404744836292,0.979308006507904
"9",2016-10-28,0.99150737669936,0.992554374286428,1.00897223936571,0.986310770579794,0.986589680325893,1.00531033833628,0.995354104658287,0.991022745993216,0.970466620577032,0.992146873424996,1.00287498167013,0.98953253027354,0.969874325365328,0.996654165513474,0.955716385082116,1.02137514103696,1.00744119138374,0.995298368126653,0.967335595177192,1.00464337768694,1.0211169448044,1.05571695305145,0.997571951900607,1.01493206102638,1.02409661361653,1.01989265492644,1.01143536569394,1.03036894728,1.04953997123351,1.00483509577026,1.02683897933507,1.03811682551734,0.986123100468524,1.00439142201086
"10",2016-11-04,0.972662628806568,0.973328114317696,1.03233634405054,0.966689815126214,0.969115572824312,0.952395148208573,0.965966581751165,0.93335486703825,0.963481465016073,0.952095985164641,0.957238386224838,0.980367531622408,1.01962898021385,0.950777770469472,1.00629564063601,0.98730112933636,0.974605194292653,0.964275454536173,0.974900415973101,0.997293162297979,0.99455139638309,0.997235982598932,0.997243045934521,0.955325192900236,0.982942633296759,0.95519551573898,0.972832147124751,0.989541533598558,0.992806936763007,0.94571818259378,1.02553072336824,0.992160386848487,0.938028191295427,0.945411246177073
